# energy dos(up) dos(down)
-5.067350000000000421e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.063349999999999795e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.059349999999999170e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.055349999999999966e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.051349999999999341e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.047359999999999047e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.043359999999999843e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.039359999999999218e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.035360000000000014e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.031359999999999388e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.027360000000000184e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.023359999999999559e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.019369999999999266e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.015370000000000061e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.011369999999999436e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.007370000000000232e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.003369999999999607e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.999370000000000402e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.995380000000000109e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.991379999999999484e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.987380000000000280e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.983379999999999654e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.979379999999999029e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.975379999999999825e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.971389999999999532e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.967390000000000327e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.963389999999999702e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.959389999999999077e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.955389999999999873e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.951389999999999247e+01 0.000000000000000000e+00 -0.000000000000000000e+00
